"id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365","number_of_reviews_ltm","license"
"203340","Amazing view - GREAT Studio - Balcony",530261,"Luciano",NA,"Palermo",-34.58104,-58.42495,"Entire home/apt",10572,14,12,2022-05-13,0.09,27,322,3,NA
"413228","Great Apartment at Palermo Hollywoo",2055785,"Dolores & Camila",NA,"Palermo",-34.58315,-58.43386,"Entire home/apt",6519,14,49,2022-12-21,0.38,2,293,12,NA
"204628","Palermo Soho Apartment, Balcony Views",917480,"Piper",NA,"Palermo",-34.58351,-58.42811,"Entire home/apt",7929,90,77,2022-11-23,0.57,2,149,3,NA
"79226","Petite Home",426420,"Carolina",NA,"Nuñez",-34.55235,-58.4581,"Entire home/apt",5286,20,51,2022-12-22,0.38,1,297,7,NA
"413349","Lovely, comfortable up to 14 guests",555693,"Vittoria",NA,"Balvanera",-34.60362,-58.39604,"Entire home/apt",79287,1,26,2022-12-12,0.21,2,363,5,NA
"79247","Beautiful Apt in great location, 100% Good Reviews",426566,"Egle",NA,"Boedo",-34.6212,-58.41753,"Entire home/apt",4765,6,58,2022-10-18,0.41,8,292,10,NA
"79766","!Amazing 1Bdr - Great Terrace - BBQ - Sun - View!!",422878,"Oscar Ricardo",NA,"Recoleta",-34.59118,-58.39664,"Entire home/apt",10594,2,195,2022-12-03,1.5,2,241,11,NA
"205781","ART HOUSE PALERMO HOLLYWOOD 2 rooms",1011896,"Natalia",NA,"Palermo",-34.57945,-58.43024,"Entire home/apt",30205,1,20,2022-07-31,0.15,10,362,1,NA
"413662","SALE!!! DOWNTOWN, 2 ROOMS  APT., 4,7 STARS",1985312,"Natalí",NA,"Monserrat",-34.61123,-58.38373,"Entire home/apt",6167,7,460,2022-11-06,3.64,2,343,10,NA
"206738","ART HOUSE PALERMO HOLLYWOOD 3 rooms 8 to 12 people",1011896,"Natalia",NA,"Palermo",-34.57819,-58.42964,"Entire home/apt",47824,1,42,2019-03-17,0.31,10,362,0,NA
"415298","Three storey Garden Castillito",1399393,"Philippe",NA,"Monserrat",-34.61481,-58.37701,"Entire home/apt",17367,2,116,2022-12-02,0.96,1,81,18,NA
"210040","Bonito Studio in Palermo w/balcony",319901,"Ralf Dietmar",NA,"Palermo",-34.58144,-58.42311,"Entire home/apt",16437,3,77,2022-12-04,0.58,24,322,14,NA
"218781","Amazing Palermo Hollywood Loft A",161327,"Mariano",NA,"Palermo",-34.57874,-58.4397,"Entire home/apt",8828,14,65,2020-01-29,0.48,14,304,0,NA
"81120","Avenida 9 de Julio, departamento con vista a la av",439345,"Marcelo",NA,"Monserrat",-34.6115531921387,-58.3818511962891,"Entire home/apt",5319143,1,10,2022-12-27,1.49,1,330,10,NA
"82623","Garden studio flat with swimming pool",449610,"Antonio",NA,"Colegiales",-34.5742,-58.45024,"Entire home/apt",4455,5,42,2020-12-19,0.48,1,290,0,NA
"415985","Premium apt. Palermo, Buenos Aires!",2068724,"Mauro",NA,"Palermo",-34.58164,-58.42526,"Entire home/apt",7576,30,16,2019-02-04,0.12,3,9,0,NA
"83035","Central loc. Entire apt, all incl.",426566,"Egle",NA,"Almagro",-34.62053,-58.41653,"Entire home/apt",4310,5,48,2022-04-10,0.34,8,36,3,NA
"83152","★Amigo studio with great views - 18 floor  ★",319901,"Ralf Dietmar",NA,"Palermo",-34.58268,-58.42314,"Entire home/apt",16520,3,107,2022-12-19,0.76,24,296,18,NA
"225905","in Style Recoleta Buenos Aires 1",36441,"Robert",NA,"Recoleta",-34.59643,-58.39188,"Entire home/apt",10417,3,26,2022-03-22,0.2,2,365,1,NA
"427283","Palermo Hollywood Live Hotel Condo",3771282,"Max",NA,"Palermo",-34.57907,-58.43848,"Entire home/apt",40769,3,27,2022-05-30,0.23,31,330,7,NA
"229571","Encantador Apartamento a pasos del Jardin Botanico",514200,"Ceferina De Jesus",NA,"Palermo",-34.58373,-58.4185,"Entire home/apt",9162,30,21,2022-09-29,0.16,2,122,4,NA
"83440","GREAT! Apartment Alto Palermo",384997,"Santiago",NA,"Recoleta",-34.59369,-58.41226,"Entire home/apt",9162,30,5,2020-04-09,0.04,1,151,0,NA
"433742","COMODO DEPTO EN PLAZA SAN MARTIN",2155403,"Adriana",NA,"Retiro",-34.59471,-58.37704,"Entire home/apt",3657,10,110,2022-11-24,1.03,4,315,11,NA
"84033","Great apart with private terrace & chill out area.",458852,"Maria",NA,"Palermo",-34.58477,-58.42731,"Entire home/apt",9711,2,174,2022-12-19,1.23,2,276,19,NA
"84730","Spotless apt. in a great location, Wi-Fi, balcony!",426566,"Egle",NA,"Almagro",-34.62053,-58.41653,"Entire home/apt",4711,7,81,2022-12-12,0.61,8,290,16,NA
"235667","San Telmo Barracas Design District!",1105513,"Luciano Or Julio",NA,"Barracas",-34.64419,-58.37696,"Entire home/apt",12610,1,34,2022-11-07,0.39,8,359,5,NA
"435818","Excelente departamento en  Palermo- Barrio Norte",2164622,"Mariano",NA,"Recoleta",-34.58518,-58.40734,"Entire home/apt",8810,3,42,2022-07-18,0.49,2,86,8,NA
"238513","EXCLUSIVE LOFT IN PALERMO HOLLYWOOD",87710233,"María",NA,"Palermo",-34.58106,-58.43366,"Entire home/apt",5814,5,47,2022-11-30,0.35,4,307,7,NA
"85949","Modern & Luminous Apt in GreatLocation!",426566,"Egle",NA,"Almagro",-34.62053,-58.41653,"Entire home/apt",4872,6,54,2022-12-09,0.39,8,332,14,NA
"438557","CLOSE TO MILONGAS APPT IN PALERMO",112294,"Hernan",NA,"Recoleta",-34.597,-58.41411,"Entire home/apt",4657,5,19,2022-12-09,0.15,1,244,2,NA
"87828","habitación individual, única huésped de la casa.",480785,"Isabel",NA,"Retiro",-34.59126,-58.38108,"Private room",2700,3,3,2022-11-13,0.07,2,0,2,NA
"238619","Best Recoleta´s Loft. Arch Designer",1192725,"Claudio",NA,"Recoleta",-34.59449,-58.4013,"Entire home/apt",6167,3,47,2022-12-10,0.36,1,14,20,NA
"239718","Amazing Studio - Pool",530261,"Luciano",NA,"Palermo",-34.58705,-58.42106,"Entire home/apt",10219,14,30,2022-11-17,0.23,27,358,6,NA
"438798","Gorgeous 2bd in lovely Palermo Soho",233651,"Cameron",NA,"Palermo",-34.5841,-58.42353,"Entire home/apt",38974,5,120,2020-03-11,0.94,6,180,0,NA
"446637","Recoleta Best place in Buenos Aires",2218270,"Flavio",NA,"Recoleta",-34.58766,-58.40652,"Entire home/apt",6872,14,3,2022-10-09,0.07,2,329,2,NA
"239853","Beautiful Duplex Palermo Hollywood",1257968,"Emmanuel",NA,"Palermo",-34.57666,-58.43161,"Entire home/apt",11453,4,180,2022-11-25,1.32,1,294,9,NA
"92228","Experiencia Recoleta-Buenos Aires",494027,"Mirta Susana",NA,"Recoleta",-34.58509,-58.40465,"Entire home/apt",14095,20,2,2020-03-31,0.06,2,119,0,NA
"447786","B LINEMETRO.NEWAPART.NEAR PALERMO  , Av Corrientes",974945,"Alejandro",NA,"Chacarita",-34.59156,-58.44608,"Entire home/apt",440483,4,10,2019-06-03,0.08,6,354,0,NA
"93174","BnB en Bs As! luminosa habitación para 1 persona",485728546,"Romina Paola",NA,"Balvanera",-34.60299,-58.40194,"Private room",3667,2,14,2022-11-29,0.1,3,360,4,"33556899"
"243320","STUDIO PARA 4 PERS. EN PALERMO",1274087,"Claudia Cecilia",NA,"Villa Crespo",-34.59819,-58.44001,"Entire home/apt",5790,7,3,2022-12-11,0.06,1,353,2,NA
"245895","Amazing view - GREAT Studio - Balcony",530261,"Luciano",NA,"Palermo",-34.58293,-58.42498,"Entire home/apt",10395,14,37,2022-12-08,0.28,27,330,5,NA
"448784","APARTMENT IN THE HEART OF RECOLETA",2228447,"Sebastian",NA,"Recoleta",-34.5941,-58.39278,"Entire home/apt",6167,3,25,2022-07-31,0.25,1,347,3,NA
"94830","Sophisticated Flat in Palermo",505796,"Sunshine",NA,"Palermo",-34.57534,-58.41903,"Entire home/apt",7929,7,7,2019-02-18,0.08,1,363,0,NA
"96257","Lovely apartment in Buenos Aires",320183,"Hortensia",NA,"Retiro",-34.59805,-58.37717,"Entire home/apt",9711,15,0,NA,NA,4,243,0,NA
"454470","Amazing Penthouse in Palermo",1922143,"Nicolas",NA,"Palermo",-34.57532,-58.438,"Entire home/apt",12334,7,1,2012-06-17,0.01,1,358,0,NA
"96490","AMPLIA habitación individual en Buenos Aires",512049,"Cristina",NA,"Palermo",-34.58503,-58.41206,"Private room",3147,14,0,NA,NA,1,315,0,NA
"250327","Modern Appt. Buenos Aires, Recoleta",1311901,"Lucas",NA,"Recoleta",-34.59067,-58.39909,"Entire home/apt",6180,10,101,2022-09-04,0.74,3,78,3,NA
"454857","Home studio - Calm & style in the heart of Palermo",2258709,"Lulicatalina",NA,"Palermo",-34.5829391479492,-58.4359359741211,"Entire home/apt",7929,10,22,2022-11-26,0.17,3,246,4,NA
"253370","Studio a una cuadra de Univ. de Palermo",1330334,"Fernando",NA,"Almagro",-34.59871,-58.41421,"Entire home/apt",5286,4,99,2022-12-23,0.74,3,291,12,NA
"259745","Room @ soapmaker / best location in BA",78281,"Nadia",NA,"Almagro",-34.60355,-58.41701,"Private room",3531,3,41,2022-12-17,0.31,2,0,6,NA
"264704","PRIVATE BEDROOM KING BED,FOR ONE OR TWO, BATHROOM",1388769,"Juan Y Josefina",NA,"Balvanera",-34.61722,-58.40186,"Private room",2819,5,47,2019-08-25,0.35,6,20,0,NA
"264769","Sunrise River View 1-bedroom in Palermo",319901,"Ralf Dietmar",NA,"Palermo",-34.5808,-58.42314,"Entire home/apt",24542,3,57,2022-11-20,0.44,24,258,11,NA
"266984","PALERMO.Las Canitas Spacious Studio-100MB WIFI",1400016,"Laura",NA,"Palermo",-34.57224,-58.43095,"Entire home/apt",5562,4,37,2022-09-06,0.34,5,348,7,NA
"96810","Recoleta Luxury: Design and Style!",508291,"Michele",NA,"Retiro",-34.59357,-58.38703,"Entire home/apt",28694,5,40,2022-11-15,0.38,1,347,5,NA
"97043","Downtown 4 blocks away from Obelisk",514200,"Ceferina De Jesus",NA,"San Nicolas",-34.60751,-58.38793,"Entire home/apt",6167,28,16,2022-11-21,0.12,2,92,7,NA
"99362","Pet Friendly. 3 BR @Recoleta. 300Mbps Wi-Fi!",417090,"Mateo",NA,"Recoleta",-34.59183,-58.39529,"Entire home/apt",8156,2,16,2020-03-28,0.12,18,362,0,NA
"100080","Great downtown apartment!",526435,"Laura",NA,"San Nicolas",-34.604145,-58.388741,"Entire home/apt",15000,3,23,2019-07-30,0.19,3,293,0,NA
"456640","GINA Recoleta B&B - Teo´s Room-",2270625,"Gina",NA,"Recoleta",-34.5879,-58.39692,"Private room",4600,1,185,2022-11-27,1.46,3,333,27,NA
"104343","Luxury Faena Hotel Penthouse Suite with River View",542973,"Stay",NA,"Puerto Madero",-34.6022,-58.35541,"Hotel room",43671,1,180,2022-12-11,1.34,1,338,31,NA
"106475","Artdecohouse Palermo",547581,"Carol",NA,"Recoleta",-34.58842,-58.40928,"Entire home/apt",28191,3,131,2022-12-17,0.95,1,334,19,NA
"267883","charming and fresh old style studio",1404477,"Juan Martin",NA,"Balvanera",-34.60222,-58.3942,"Entire home/apt",13743,7,0,NA,NA,1,365,0,NA
"268446","PRIVATE BEDROOM  QUEEN BED plus one SINGLE BED",1388769,"Juan Y Josefina",NA,"Balvanera",-34.6177,-58.40072,"Private room",2114,5,75,2019-05-19,0.56,6,20,0,NA
"456644","GINA Recoleta  B&B - Topacio´s Room",2270625,"Gina",NA,"Recoleta",-34.58774,-58.39515,"Private room",5000,1,139,2022-11-20,1.11,3,348,29,NA
"269115","In the heart of Palermo, Soho Point",1409800,"Mariano",NA,"Palermo",-34.59006,-58.42609,"Entire home/apt",26429,1,49,2022-12-19,0.37,60,346,3,NA
"275933","Two bedrooms in Palermo Chico",419383,"Mariana Y Sebas",NA,"Palermo",-34.58044,-58.40753,"Entire home/apt",11100,3,91,2022-11-29,0.69,8,321,4,NA
"107259","Great place to 12 Tango lovers",555693,"Vittoria",NA,"Balvanera",-34.60514,-58.3957,"Entire home/apt",79287,1,35,2022-12-04,0.27,2,364,9,NA
"458013","Great Studio with Balcony!",2276368,"Uwe",NA,"Recoleta",-34.58599,-58.39862,"Entire home/apt",6167,3,75,2022-12-10,0.6,1,345,12,NA
"108089","AMAZING PALERMO BEST VALUE w POOL",559463,"Martin",NA,"Palermo",-34.58648,-58.4243,"Entire home/apt",8633,3,83,2022-12-23,0.72,4,286,7,NA
"278433","Art House Palermo 2 rooms",1011896,"Natalia",NA,"Palermo",-34.57945,-58.42914,"Entire home/apt",33981,1,10,2022-07-15,0.08,10,365,1,NA
"464314","EXCELLENT 1 BEDROOM FLAT IN PALERMO PARKS",1746782,"Fernando",NA,"Palermo",-34.57578,-58.42245,"Entire home/apt",5286,3,26,2022-12-18,0.22,1,299,3,NA
"278637","PALERMO HOLLYWOOD LOFT",1011896,"Natalia",NA,"Palermo",-34.57768,-58.43042,"Entire home/apt",24163,1,5,2022-02-28,0.04,10,362,1,NA
"108284","Historic & Luminous Duplex Downtown!",560338,"Carlos",NA,"San Nicolas",-34.60107,-58.3764,"Entire home/apt",8986,2,275,2022-12-03,2.03,23,327,28,NA
"465626","Spacious PH  house San Telmo  w/terrace 3 rooms",2313034,"Carolina",NA,"Constitucion",-34.61793,-58.38122,"Entire home/apt",6203,90,0,NA,NA,1,179,0,NA
"111501","Beautiful Apartment Palermo Vip Great location",570921,"Emilce",NA,"Palermo",-34.57901,-58.41283,"Entire home/apt",8080,4,139,2022-12-15,1,2,287,18,NA
"280564","Sunny/Cozy Loft Palermo! With Rooftop",1462651,"Manuel",NA,"Palermo",-34.57936,-58.42894,"Entire home/apt",5808,60,10,2022-11-22,0.09,1,182,2,NA
"466357","Nice Recoleta Location. Balcony!",2316004,"Maximiliano",NA,"Recoleta",-34.59428,-58.39879,"Entire home/apt",10572,4,152,2022-12-09,1.24,2,298,28,NA
"281131","In Style Recoleta Buenos Aires",36441,"Robert",NA,"Recoleta",-34.59643,-58.39188,"Entire home/apt",10417,3,51,2022-03-02,0.38,2,365,1,NA
"281839","In the heart of Palermo, Soho Point",1409800,"Mariano",NA,"Palermo",-34.59044,-58.42866,"Entire home/apt",14347,1,31,2022-12-20,0.23,60,336,8,NA
"111934","Bright Studio at Palermo Soho",570921,"Emilce",NA,"Palermo",-34.58199,-58.42776,"Entire home/apt",6091,5,103,2021-11-28,0.73,2,23,0,NA
"466736","Amazing Palermo Hollywood Loft B",161327,"Mariano",NA,"Palermo",-34.57874,-58.4397,"Entire home/apt",9691,14,75,2022-12-12,0.6,14,273,14,NA
"118069","Luxury 1 Bedroom - 1.5 Bath",530261,"Luciano",NA,"Palermo",-34.57978,-58.43223,"Entire home/apt",10140,14,21,2022-05-31,0.16,27,329,2,NA
"284823","2 ambiente Palermo Soho Sol y paz cerca transporte",1482817,"Lorena",NA,"Palermo",-34.58573,-58.42833,"Entire home/apt",8054,3,34,2020-03-03,0.26,2,89,0,NA
"472446","Heart of Recoleta.Totally Renovated",2316004,"Maximiliano",NA,"Recoleta",-34.59106,-58.39071,"Entire home/apt",7148,2,118,2022-12-14,0.93,2,330,32,NA
"285160","Espectacular Depto in Belgrano",1484394,"Julia",NA,"Coghlan",-34.56544,-58.47437,"Private room",10572,7,0,NA,NA,1,365,0,NA
"541925","AVAILABLE ROOM WITH BATHROOM",2664375,"Luz",NA,"Recoleta",-34.58882,-58.38854,"Private room",4000,4,2,2018-08-25,0.04,2,89,0,NA
"475009","Cozy studio in Palermo Soho, Buenos",1717409,"Mariela",NA,"Palermo",-34.58224,-58.42727,"Entire home/apt",5286,90,1,2016-12-30,0.01,2,331,0,NA
"542065","Bright& fully equipped next Palermo",2665401,"Claudia",NA,"Villa Crespo",-34.59828,-58.42813,"Entire home/apt",5638,6,28,2020-01-07,0.22,1,43,0,NA
"287756","Soho Point in the heart of Palermo!",1409800,"Mariano",NA,"Palermo",-34.59134,-58.42893,"Entire home/apt",12082,1,61,2022-12-08,0.46,60,352,3,NA
"476044","Casabierta, style in Palermo BA.",2359849,"Augusto",NA,"Palermo",-34.58718,-58.4312,"Entire home/apt",41870,2,171,2022-12-23,1.35,1,217,36,"RL-2021-11150270- -DGDTU"
"542147","Private room in apartment in Almagro",992524,"Rita",NA,"Almagro",-34.60816,-58.42504,"Private room",2277,2,16,2022-11-29,0.15,2,170,4,NA
"481351","Palermo Beautiful Apartment!!!",2383699,"Elisa",NA,"Palermo",-34.58832,-58.4126,"Entire home/apt",10672,1,269,2022-11-13,2.1,4,357,20,NA
"543660","Heart ofBA penthosue 1bd with view",2672680,"Eduardo",NA,"Retiro",-34.59781,-58.37942,"Entire home/apt",12157,3,22,2022-11-14,0.18,1,246,8,NA
"288861","Arty, chic and antique in Recoleta",1011896,"Natalia",NA,"Retiro",-34.59553,-58.38506,"Entire home/apt",27687,90,2,2021-10-10,0.02,10,365,0,NA
"290421","Tu propia casa en Palermo Soho",1538637,"Ilana",NA,"Palermo",-34.5860595703125,-58.4240951538086,"Entire home/apt",14125,2,12,2022-11-19,0.12,8,358,2,NA
"487707","Departamento luminoso, muy tranquilo y seguro.",2413256,"Fernando",NA,"Boca",-34.63255,-58.35777,"Entire home/apt",5621,5,11,2022-11-07,0.11,1,352,3,NA
"292877","Lovely Private Room,  Palermo Soho",1516002,"Maria Agustina",NA,"Palermo",-34.58956,-58.42481,"Private room",2295,10,11,2020-01-02,0.08,6,320,0,NA
"553921","Cozy studio in Recoleta. River view",2721868,"Liliana",NA,"Recoleta",-34.58805,-58.39601,"Entire home/apt",5297,3,47,2022-07-01,0.37,1,309,1,NA
"488363","Fabulous BA Location 3Bedr/1.5Bath",2416473,"Liliana",NA,"Balvanera",-34.60469,-58.4057,"Entire home/apt",7224,60,0,NA,NA,2,358,0,NA
"554185","BA Downtown Amazing view & location",2724390,"Gustavo",NA,"San Nicolas",-34.59924,-58.37681,"Entire home/apt",9162,4,26,2022-08-29,0.2,3,26,1,NA
"294439","FRENCH STYLE APARTAMENT RECOLETA",1381697,"Silvina",NA,"Recoleta",-34.58902,-58.39114,"Entire home/apt",7048,180,40,2018-06-27,0.3,9,252,0,NA
"489848","Great Garden in 1890 Charming Art House.",2422234,"Angela Lucia Maria",NA,"Constitucion",-34.6208,-58.38107,"Entire home/apt",74757,3,169,2022-11-27,1.37,1,318,14,NA
"298002","Impecable studio in Palermo Soho A",1538637,"Ilana",NA,"Palermo",-34.5860595703125,-58.4240951538086,"Entire home/apt",16122,2,45,2022-12-12,0.34,8,347,4,NA
"298494","Impecable studio in Palermo Soho B",1538637,"Ilana",NA,"Palermo",-34.5860595703125,-58.4240951538086,"Entire home/apt",12897,2,39,2022-10-25,0.29,8,359,4,NA
"556912","At Recoleta, 1 or 2 persons",2764302,"Marta",NA,"Boca",-34.64628,-58.36572,"Private room",7048,7,0,NA,NA,1,365,0,NA
"495595","""CAMBALACHE "" Studio in Argentina.",2447848,"Hector",NA,"Constitucion",-34.62071,-58.38908,"Shared room",5434,3,5,2018-01-09,0.04,1,89,0,NA
"561934","Motorhome in Argentine,  Buenos Aires",2763233,"Eduardo",NA,"Villa Devoto",-34.60549,-58.52316,"Entire home/apt",5638,3,7,2022-11-08,0.12,3,113,5,NA
"301727","Equipped & Serviced Suite for Family / Group",1554264,"Recepcionistas",NA,"Monserrat",-34.61061,-58.38073,"Entire home/apt",4581,1,85,2022-12-17,1.01,3,357,25,NA
"302722","Chic Studio Apartment in Palermo!",1558866,"Vero",NA,"Palermo",-34.58055,-58.40682,"Entire home/apt",11453,3,17,2022-04-17,0.13,1,327,2,NA
"499212","Luxury Buenos Aires in San Telmo",2463769,"Ebbe",NA,"San Telmo",-34.62112,-58.3766,"Entire home/apt",18853,8,85,2022-12-11,0.7,1,327,13,NA
"305216","Art House, terrace up to 14 to 20 people",1011896,"Natalia",NA,"Palermo",-34.5783,-58.4295,"Entire home/apt",91620,1,62,2022-12-12,0.61,10,332,15,NA
"564422","Lovely Studio with swimming pool",2775530,"Ximena",NA,"Palermo",-34.59433,-58.42617,"Entire home/apt",6364,7,52,2022-12-13,0.46,1,282,2,NA
"568709","Loft in the best building of Bs As",2798538,"Florencia",NA,"Palermo",-34.57823,-58.40209,"Entire home/apt",17619,20,0,NA,NA,1,329,0,NA
"499565","Palermo Holywood cozy apartment",352420,"Daniela",NA,"Palermo",-34.57975,-58.43984,"Entire home/apt",8904,10,49,2022-12-06,0.69,1,140,18,NA
"568747","5 stars studios in Palermo,new!",444416,"Claudia",NA,"Palermo",-34.59507,-58.42044,"Entire home/apt",3524,3,33,2022-11-14,0.26,25,264,13,NA
"568824","The Best Location and very Secure",1543565,"Damián",NA,"Palermo",-34.57834,-58.40827,"Entire home/apt",22905,3,16,2022-12-18,1.29,1,340,15,NA
"306194","Nice 2bdr apartment in Buenos Aires",737924,"Gabriel",NA,"Palermo",-34.58784,-58.41107,"Entire home/apt",11453,7,17,2022-03-03,0.14,1,73,2,NA
"307695","BnB bien porteño amplio y luminoso! 3 personas.",500210,"Luciano",NA,"Balvanera",-34.60141,-58.40059,"Private room",4310,2,4,2018-11-24,0.03,1,365,0,NA
"499705","AMAZING VIEWS 2POOLS PALERMO DUPLEX",2466149,"Andrea Marina",NA,"Palermo",-34.58115,-58.43388,"Entire home/apt",17367,3,39,2022-12-16,0.35,1,204,2,NA
"307696","BnB 2 personas: cama matrimonial o 2 separadas.",485728546,"Romina Paola",NA,"Balvanera",-34.60341,-58.40237,"Private room",4684,2,6,2022-11-20,0.07,3,365,3,NA
"308319","PRIVATE BEDROOM SINGLE BED",1388769,"Juan Y Josefina",NA,"Balvanera",-34.6177,-58.40072,"Private room",2114,5,39,2018-08-04,0.31,6,20,0,NA
"308320","SUITE, QUEEN BED, CLOSET AND PRIVATE BATHROOM",1388769,"Juan Y Josefina",NA,"San Cristobal",-34.61887,-58.39995,"Private room",2643,5,21,2019-07-27,0.16,6,20,0,NA
"574032","ARCHITECT'S PIED A TERRE W/TERRACE",2014830,"Pablo",NA,"Palermo",-34.57834,-58.41265,"Entire home/apt",17656,4,0,NA,NA,1,0,0,NA
"503974","CHARMING TWO BEDROOM TWO BATHROOM",2485446,"Robert",NA,"Palermo",-34.58951,-58.41239,"Entire home/apt",18123,7,17,2022-11-19,0.14,3,215,7,NA
"578028","FULL HOUSE w/garden+ terrace (Empty/No furniture)",2821710,"Lucia",NA,"Nuñez",-34.54933,-58.46402,"Entire home/apt",13597,28,29,2019-04-12,0.23,1,362,0,NA
"585391","PRIVATE BEDROOM SINGLE BED",1388769,"Juan Y Josefina",NA,"Balvanera",-34.617,-58.40194,"Private room",2114,5,25,2019-03-27,0.2,6,20,0,NA
"309428","San Telmo - depto estilo remodelado",1454415,"Ura",NA,"Constitucion",-34.61834,-58.37902,"Entire home/apt",6872,6,113,2022-12-07,0.92,1,356,11,NA
"504078","Excelente Loft en Palermo Hollywood",2483332,"Nicolás",NA,"Palermo",-34.57925,-58.43292,"Entire home/apt",35239,4,0,NA,NA,1,365,0,NA
"315790","Double Room or Twin Room In Palermo Soho",1621752,"Luba",NA,"Palermo",-34.59087,-58.4227,"Private room",4581,2,87,2022-12-11,0.66,4,354,16,NA
"316228","A Balcony in the Sky Bs As Live Hotel Palermo",3771282,"Max",NA,"Palermo",-34.57744,-58.43702,"Entire home/apt",31668,3,19,2022-12-15,0.22,31,335,11,NA
"586214","Loft-DUPLEX w/ Private Terrace-Palermo Soho!!",794906,"Jesse",NA,"Villa Crespo",-34.59628,-58.4274,"Entire home/apt",8457,4,53,2022-01-22,0.43,4,212,2,NA
"504162","Casa entera o habitación privada o a compartida.",2486039,"Daniel",NA,"Caballito",-34.61072,-58.43191,"Shared room",1762,3,7,2022-12-06,0.12,1,174,6,NA
"316251","Brand New sunny & great Palermo, Best Value",559463,"Martin",NA,"Villa Crespo",-34.59403,-58.43114,"Entire home/apt",7199,10,27,2022-10-25,0.22,4,316,3,NA
"756709","ROOMS FOR RENT IN CENTRAL BS.AS",1864747,"Irina",NA,"Almagro",-34.61094,-58.42192,"Private room",2819,2,9,2017-02-25,0.07,22,228,0,NA
"504435","room with 2 single beds into a oasis of the city",2487829,"SERGiO",NA,"Saavedra",-34.5543,-58.48558,"Private room",2995,1,12,2022-11-06,0.18,2,161,4,NA
"756838","RENT ROOM IN CENTRAL BS.AS (HADA)",1864747,"Irina",NA,"Almagro",-34.61094,-58.42192,"Private room",1762,2,10,2021-02-17,0.1,22,243,0,NA
"589147","Great Room in Palermo Hollywood!",2905876,"Marcos",NA,"Chacarita",-34.58788,-58.44284,"Private room",3524,3,119,2022-08-17,0.96,22,360,1,NA
"517241","SUNNY house in Palermo Hollywood with POOL&GRILL",2017830,"Barbara",NA,"Palermo",-34.57659,-58.44103,"Entire home/apt",61668,2,21,2022-12-26,0.91,41,350,15,NA
